"","Name","FeatureType","TownFlowType","SHAPESTLength"
"1786","Buck Branch","STREAM","intermittent",95.2202155495101
"1787","Buck Branch","STREAM","intermittent",40.0884559308811
"1788","Buck Branch","STREAM","perennial",222.562943392749
"1789","Buck Branch","STREAM","perennial",27.9532597400309
"1790","Buck Branch","STREAM","perennial",72.9581608427041
"1791","Obeys Creek","STREAM","ephemeral",339.285538320461
"1792","Bolin Creek","STREAM","perennial",268.787621952579
"1793","Bolin Creek","STREAM","intermittent",806.382911575676
"1794","Bolin Creek","STREAM","intermittent",406.632636074411
"1795","Buckhorn Branch","STREAM","intermittent",74.3971037842007
"1796","Buckhorn Branch","STREAM","intermittent",2454.35638474934
"1797","Mountain Creek","CULVERT","perennial",53.9599736247684
"1798","New Hope Creek","STREAM","perennial",1160.44191526229
"1799","New Hope Creek","STREAM","perennial",1369.58926335978
"1800","New Hope Creek","CULVERT","perennial",281.133940542826
"1801","New Hope Creek","STREAM","perennial",4002.27239359152
"1802","New Hope Creek","STREAM","perennial",725.954623430237
"1803","Cedar Fork","STREAM","perennial",205.464933910397
"1804","Cedar Fork","STREAM","perennial",489.828033472404
"1805","Cedar Fork","CULVERT","perennial",57.3538179734124
"1806","Bolin Creek","STREAM CENTERLINE","perennial",186.102084353349
"1807","Bolin Creek","CULVERT","perennial",56.0091759919647
"1808","Obeys Creek","STREAM","perennial",491.303846889366
"1809","Tilley's Branch","STREAM","intermittent",345.814472576734
"1810","Tilley's Branch","STREAM","intermittent",131.047966431497
"1811","Tilley's Branch","STREAM","intermittent",871.96067613801
"1812","Tilley's Branch","STREAM","intermittent",516.28059439174
"1813","Tilley's Branch","STREAM","intermittent",861.380313740654
"1814","Tilley's Branch","STREAM","intermittent",158.002334242756
"1815","Tilley's Branch","STREAM","intermittent",210.213038601793
"1816","Tilley's Branch","STREAM","intermittent",350.151525261032
"1817","Tilley's Branch","STREAM","intermittent",637.220985021632
"1818","Tilley's Branch","STREAM","intermittent",440.069626702208
"1819","Tilley's Branch","STREAM","intermittent",334.233870987992
"1820","Tilley's Branch","STREAM","intermittent",982.616731069976
"1821","Pritchard Branch","STREAM","perennial",563.439552786845
"1822","Pritchard Branch","STREAM","perennial",471.364400805923
"1823","Battle Branch","STREAM","perennial",158.71535401315
"1824","Dixie Branch","STREAM","perennial",217.58347081372
"1825","Wilson Creek","CULVERT","perennial",40.6478270973983
"1826","Wilson Creek","STREAM","perennial",141.063474242041
"1827","Wilson Creek","CULVERT","perennial",79.5189013463773
"1828","Wilson Creek","STREAM","perennial",263.516700305535
"1829","Third Fork Creek","STREAM CENTERLINE","perennial",771.202143600038
"1830","Sandy Creek","STREAM CENTERLINE","perennial",1739.68249465915
"1831","Little Creek","STREAM","intermittent",324.800181361655
"1832","Buck Branch","STREAM","perennial",534.875643385828
"1833","Buck Branch","STREAM","perennial",1121.57486151256
"1834","Chapel Branch","CULVERT","perennial",40.9174481060917
"1835","Chapel Branch","STREAM","perennial",488.32202283728
"1836","Chapel Branch","STREAM","perennial",1321.72298048696
"1837","New Hope Creek","STREAM CENTERLINE","perennial",889.125218598373
"1838","Dry Creek","STREAM","perennial",782.538336376948
"1839","Dry Creek","STREAM","perennial",462.313999416496
"1840","Dry Creek","STREAM","perennial",798.469539865595
"1841","Dry Creek","STREAM","perennial",528.294948123409
"1842","Dry Creek","STREAM","perennial",202.247515814026
"1843","Dry Creek","STREAM","perennial",225.921668793323
"1844","Dry Creek","STREAM","perennial",662.037552502611
"1845","Dry Creek","STREAM","perennial",550.405565523912
"1846","Dry Creek","STREAM","perennial",1355.22360521598
"1847","New Hope Creek","STREAM","intermittent",924.514334613364
"1848","New Hope Creek","STREAM","intermittent",1189.75554507354
"1849","Dry Creek","STREAM","perennial",1123.00493300204
"1850","Third Fork Creek","STREAM","perennial",3580.51039878195
"1851","Third Fork Creek","STREAM","perennial",1826.24111048444
"1852","Sandy Creek","STREAM","perennial",1256.39733995803
"1853","Sandy Creek","STREAM","perennial",137.956579771345
"1854","Sandy Creek","STREAM","perennial",1947.80482129859
"1855","Booker Creek","CULVERT","perennial",64.4287739095004
"1856","Booker Creek","STREAM","perennial",433.306644141004
"1857","Booker Creek","STREAM","perennial",415.385984666504
"1858","Booker Creek","STREAM","perennial",1868.82307282591
"1859","East Branch","STREAM","perennial",49.227611868588
"1860","Dixie Branch","CULVERT","perennial",105.069922609446
"1861","Booker Creek","CULVERT","perennial",143.155333871943
"1862","Dixie Branch","STREAM","perennial",181.727183520158
"1863","Booker Creek","STREAM","perennial",347.370653032049
"1864","Booker Creek","STREAM","perennial",145.213363907269
"1865","Dixie Branch","STREAM","perennial",358.273743443013
"1866","Morgan Creek","STREAM","perennial",482.841625497513
"1867","Little Creek","STREAM","intermittent",509.565504612869
"1868","Little Creek","STREAM","perennial",1119.26153410047
"1869","Little Creek","STREAM","intermittent",1063.58295581253
"1870","Little Creek","STREAM","intermittent",429.553297422526
"1871","New Hope Creek","STREAM","perennial",1145.21642274338
"1872","New Hope Creek","STREAM CENTERLINE","perennial",83.6844264399357
"1873","New Hope Creek","STREAM","perennial",1285.30842566042
"1874","New Hope Creek","STREAM CENTERLINE","perennial",102.01543884877
"1875","New Hope Creek","STREAM","intermittent",123.487309738461
"1876","New Hope Creek","STREAM","intermittent",983.97438031894
"1877","Greene Branch","STREAM","intermittent",91.6158516497735
"1878","Buck Branch","STREAM","perennial",99.0337320452039
"1879","Price Creek","STREAM","perennial",280.083535277326
"1880","West Branch Price Creek","STREAM","perennial",9042.33511756138
"1881","Church Branch","CULVERT","perennial",61.1911547734051
"1882","Sandy Creek","STREAM","perennial",3338.64976558902
"1883","Church Branch","STREAM","perennial",1914.44892246413
"1884","Mud Creek","STREAM","perennial",651.873696390999
"1885","Mud Creek","STREAM","perennial",2812.36850024197
"1886","Church Branch","STREAM","perennial",2224.25512999934
"1887","Bolin Creek","STREAM CENTERLINE","perennial",718.26915268443
"1888","Bolin Creek","STREAM CENTERLINE","perennial",12.7276964838553
"1889","B Everett Jordan Lake","LAKE FLOWLINE","N/A",2273.65273351952
"1890","B Everett Jordan Lake","LAKE FLOWLINE","N/A",219.747303910159
"1891","B Everett Jordan Lake","LAKE FLOWLINE","N/A",699.611572617713
"1892","Little Creek","STREAM CENTERLINE","perennial",2242.73318627392
"1893","Chapel Spring Branch","STREAM","perennial",242.136677014269
"1894","Morgan Creek","STREAM","perennial",1498.37909926535
"1895","Morgan Creek","STREAM CENTERLINE","perennial",1064.5113044456
"1896","Morgan Creek","STREAM","perennial",1731.47951370578
"1897","New Hope Creek","STREAM","intermittent",4928.80897441045
"1898","New Hope Creek","STREAM","intermittent",369.403851086318
"1899","New Hope Creek","STREAM","perennial",2820.95819645006
"1900","Pine Mountain Creek","STREAM","perennial",5009.64333872374
"1901","New Hope Creek","STREAM","perennial",7397.23453049436
"1902","New Hope Creek","STREAM","perennial",6743.29714381305
"1903","Booker Creek","STREAM CENTERLINE","perennial",386.898165472803
"1904","New Hope Creek","STREAM","perennial",1492.83653306973
"1905","New Hope Creek","STREAM","perennial",3942.41223307571
"1906","New Hope Creek","STREAM","perennial",8219.86139333592
"1907","New Hope Creek","STREAM","perennial",5741.1909225712
"1908","Toms Creek","CULVERT","perennial",54.4109048424121
"1909","Neville Creek","STREAM CENTERLINE","perennial",321.60347737719
"1910","Neville Creek","LAKE FLOWLINE","N/A",183.230836569397
"1911","Cumbo Branch","STREAM","unknown",74.4808250115161
"1912","Mill Race Branch","CULVERT","perennial",242.59009680619
"1913","Tanyard Branch","STREAM","perennial",454.147333733533
"1914","Pritchard Branch","STREAM","perennial",323.357194024436
"1915","Cedar Fork","STREAM","perennial",206.64970920952
"1916","Crow Branch","STREAM","perennial",626.440540640512
"1917","Crow Branch","STREAM","intermittent",476.81172386283
"1918","Crow Branch","STREAM","intermittent",382.428380352135
"1919","Crow Branch","STREAM","perennial",168.541382188636
"1920","Cedar Fork","STREAM","perennial",192.988132508337
"1921","Cedar Fork","STREAM","perennial",99.8700798624181
"1922","Cedar Fork","CULVERT","perennial",24.9486004125558
"1923","Cedar Fork","STREAM","perennial",80.5461311007248
"1924","Cedar Fork","CULVERT","perennial",31.4962065824614
"1925","Buckhorn Branch","STREAM","ephemeral",239.305748283601
"1926","TOMS CREEK","STREAM","ephemeral",136.23551347999
"1927","TOMS CREEK","STREAM","ephemeral",187.588055909846
"1928","Jones Creek","STREAM","intermittent",435.043420015403
"1929","Jones Creek","CULVERT","intermittent",85.2023401067096
"1930","Jones Creek","STREAM","perennial",140.876856809102
"1931","Jones Creek","CULVERT","perennial",114.35523834171
"1932","Mill Race Branch","STREAM","perennial",90.4989489783451
"1933","Church Branch","STREAM","intermittent",301.448702900465
"1934","Battle Branch","STREAM","perennial",201.923549882662
"1935","Fan Branch","STREAM","perennial",252.086487554765
"1936","Booker Creek","STREAM","perennial",391.122438860762
"1937","Booker Creek","STREAM","perennial",117.589880236023
"1938","Cedar Fork","CULVERT","unknown",670.851009069864
"1939","Buck Branch","STREAM","intermittent",122.300576576733
"1940","Fan Branch","CONNECTOR","N/A",43.4812673352684
"1941","Mill Race Branch","STREAM","perennial",340.776739137614
"1942","Crow Branch","STREAM","perennial",591.456841711696
"1943","Crow Branch","CULVERT","perennial",15.7295776150531
